Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundance: F1: Sample,Found in Sample: [S1] F1: Sample,# Protein Groups,Modifications
FALSE,Low,Master Protein,Q7L1W4,Volume-regulated anion channel subunit LRRC8D OS=Homo sapiens OX=9606 GN=LRRC8D PE=1 SV=1,0.216,0.798,1,1,2,1,858,98.1,7.72,0,1,0,,High,1,
FALSE,Medium,Master Protein,Q96RW7,Hemicentin-1 OS=Homo sapiens OX=9606 GN=HMCN1 PE=1 SV=2,0.024,1.913,0,2,2,1,5635,613,6.49,2.4,2,0,30009166,High,1,
FALSE,High,Master Protein,Q13263,Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5,0,7.695,5,2,2,2,835,88.5,5.77,3.71,2,0,,High,1,Met-loss+Acetyl [N-Term]
FALSE,Low,Master Protein,Q15751,Probable E3 ubiquitin-protein ligase HERC1 OS=Homo sapiens OX=9606 GN=HERC1 PE=1 SV=2,0.231,0.742,0,1,2,1,4861,531.9,6.04,3.77,1,0,2131155.75,High,1,
FALSE,Low,Master Protein,P07477,Trypsin-1 OS=Homo sapiens OX=9606 GN=PRSS1 PE=1 SV=1,0.11,1.165,4,1,2,1,247,26.5,6.51,3.67,1,0,,High,1,
FALSE,Medium,Master Protein,O43264,Centromere/kinetochore protein zw10 homolog OS=Homo sapiens OX=9606 GN=ZW10 PE=1 SV=3,0.049,1.581,2,2,2,2,779,88.8,6.27,0,2,0,30464856,High,1,Phospho [S243]
FALSE,Medium,Master Protein,Q9BRP8,Partner of Y14 and mago OS=Homo sapiens OX=9606 GN=PYM1 PE=1 SV=1,0.011,2.341,9,1,2,1,204,22.6,9.45,1.61,1,0,802160.5,High,1,
FALSE,Medium,Master Protein,P47813,"Eukaryotic translation initiation factor 1A, X-chromosomal OS=Homo sapiens OX=9606 GN=EIF1AX PE=1 SV=2",0.011,2.278,15,2,2,2,144,16.5,5.24,1.61,2,0,1350583.625,High,1,
FALSE,Low,Master Protein,O00451,GDNF family receptor alpha-2 OS=Homo sapiens OX=9606 GN=GFRA2 PE=1 SV=2,0.187,0.913,4,1,2,1,464,51.5,7.66,2.04,1,0,,High,1,Phospho [S419; T423]
FALSE,High,Master Protein,P42704,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3",0,7.034,2,2,2,2,1394,157.8,6.13,4.35,2,0,1099310,High,1,
FALSE,Low,Master Protein,P9WGP3,Protein translocase subunit SecA 2 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=secA2 PE=1 SV=1,0.218,0.781,1,1,2,1,808,88.9,5.45,3.59,1,0,41822224,High,1,
FALSE,High,Master Protein,Q13085,Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2,0.003,2.861,1,2,2,2,2346,265.4,6.37,0,2,0,1367692.625,High,1,
FALSE,Low,Master Protein,A6NFD8,Hairy and enhancer of split-related protein HELT OS=Homo sapiens OX=9606 GN=HELT PE=2 SV=2,0.117,1.135,4,1,2,1,242,26.9,9.36,0,1,0,1262749.75,High,1,
FALSE,Medium,Master Protein,P62861,40S ribosomal protein S30 OS=Homo sapiens OX=9606 GN=FAU PE=1 SV=1,0.049,1.576,19,1,2,1,59,6.6,12.15,4.25,1,0,2348596.25,High,1,
FALSE,Low,Master Protein,O43293,Death-associated protein kinase 3 OS=Homo sapiens OX=9606 GN=DAPK3 PE=1 SV=1,0.221,0.768,4,1,2,1,454,52.5,6.89,2.6,1,0,,High,1,Acetyl [K400]; Phospho [T406; S407]
FALSE,High,Master Protein,P48163,NADP-dependent malic enzyme OS=Homo sapiens OX=9606 GN=ME1 PE=1 SV=1,0,6.844,4,1,2,1,572,64.1,6.13,2.66,1,0,,High,1,
FALSE,High,Master Protein,P20810,Calpastatin OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=4,0,6.87,4,2,2,2,708,76.5,5.07,5.28,2,0,513709.7813,High,1,
FALSE,Low,Master Protein,Q8NGN1,Olfactory receptor 6T1 OS=Homo sapiens OX=9606 GN=OR6T1 PE=2 SV=1,0.236,0.724,4,1,2,1,323,36.3,9.22,0,1,0,45707.50391,High,1,Phospho [S49]
FALSE,Low,Master Protein,P13682,Zinc finger protein 35 OS=Homo sapiens OX=9606 GN=ZNF35 PE=1 SV=4,0.259,0.702,2,1,2,1,527,59.1,8.09,1.63,1,0,,High,1,
FALSE,Medium,Master Protein,Q92499,ATP-dependent RNA helicase DDX1 OS=Homo sapiens OX=9606 GN=DDX1 PE=1 SV=2,0.05,1.513,3,2,2,2,740,82.4,7.23,1.63,2,0,1367625.5,High,1,
FALSE,Medium,Master Protein,O95096,Homeobox protein Nkx-2.2 OS=Homo sapiens OX=9606 GN=NKX2-2 PE=2 SV=1,0.03,1.799,3,1,2,1,273,30.1,8.09,1.9,1,0,30779282,High,1,
FALSE,Medium,Master Protein,Q8NB66,Protein unc-13 homolog C OS=Homo sapiens OX=9606 GN=UNC13C PE=2 SV=3,0.036,1.756,1,2,2,2,2214,250.8,5.92,0,2,0,9693974.375,High,1,Phospho [S2004]
FALSE,Low,Master Protein,Q8N9I5,Fatty acid desaturase 6 OS=Homo sapiens OX=9606 GN=FADS6 PE=1 SV=2,0.153,1.042,2,1,2,1,356,40.4,8,0,1,0,1579910.125,High,1,
FALSE,Low,Master Protein,O75592,E3 ubiquitin-protein ligase MYCBP2 OS=Homo sapiens OX=9606 GN=MYCBP2 PE=1 SV=4,0.225,0.751,0,1,2,1,4678,513.3,7.02,0,1,0,964051.8125,High,1,
FALSE,Low,Master Protein,Q15131,Cyclin-dependent kinase 10 OS=Homo sapiens OX=9606 GN=CDK10 PE=1 SV=1,0.207,0.843,3,1,2,1,360,41,8.84,4.11,1,0,,High,1,
FALSE,High,Master Protein,Q99733,Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1,0,6.291,7,2,2,2,375,42.8,4.69,2.94,2,0,717148.6875,High,1,
FALSE,High,Master Protein,P07910,Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4,0,4.106,7,2,2,2,306,33.7,5.08,2.44,2,0,2282306.563,High,1,
FALSE,High,Master Protein,P43243,Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2,0.003,2.834,2,1,2,1,847,94.6,6.25,2.35,1,0,,High,1,
FALSE,Low,Master Protein,P57740,Nuclear pore complex protein Nup107 OS=Homo sapiens OX=9606 GN=NUP107 PE=1 SV=1,0.208,0.822,2,1,2,1,925,106.3,5.43,0,1,0,,High,1,Phospho [T205; S207]
FALSE,High,Master Protein,P22626,Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2,0.008,2.405,5,2,2,2,353,37.4,8.95,1.82,2,0,1272050.313,High,1,
FALSE,Medium,Master Protein,P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A OS=Homo sapiens OX=9606 GN=PDE4A PE=1 SV=3",0.038,1.731,2,1,2,1,886,98.1,5.21,0,1,0,,High,1,Phospho [S125; S128]
FALSE,High,Master Protein,Q15019,Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1,0,5.177,9,2,2,2,361,41.5,6.6,3.71,2,0,,High,1,
FALSE,Low,Master Protein,O43708,Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3,0.173,0.989,3,1,2,1,216,24.2,8.54,1.74,1,0,942966.875,High,1,
FALSE,High,Master Protein,P78347,General transcription factor II-I OS=Homo sapiens OX=9606 GN=GTF2I PE=1 SV=2,0.002,2.984,4,2,2,2,998,112.3,6.39,3.01,2,0,,High,1,
FALSE,High,Master Protein,P14866,Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2,0,7.468,4,2,2,2,589,64.1,8.22,4.48,2,0,1277549,High,1,
FALSE,Low,Master Protein,Q8NCM8,Cytoplasmic dynein 2 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC2H1 PE=1 SV=4,0.183,0.936,1,1,2,1,4307,492.3,6.54,6.96,1,0,,High,1,Methyl [R55; K72; K74]
FALSE,Low,Master Protein,P07478,Trypsin-2 OS=Homo sapiens OX=9606 GN=PRSS2 PE=1 SV=1,0.215,0.801,4,1,2,1,247,26.5,4.92,0,1,0,,High,1,
FALSE,High,Master Protein,P12081,"Histidine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=HARS1 PE=1 SV=2",0.003,2.887,4,2,2,2,509,57.4,5.88,1.62,2,0,2072997.375,High,1,
FALSE,Low,Master Protein,Q96LT4,Sphingomyelin synthase-related protein 1 OS=Homo sapiens OX=9606 GN=SAMD8 PE=1 SV=2,0.071,1.378,1,1,2,1,415,48.3,8.07,0,1,0,2985544.375,High,1,
FALSE,High,Master Protein,P29144,Tripeptidyl-peptidase 2 OS=Homo sapiens OX=9606 GN=TPP2 PE=1 SV=4,0,5.445,2,2,2,2,1249,138.3,6.32,2.47,2,0,659331.5625,High,1,
FALSE,Low,Master Protein,Q16585,Beta-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCB PE=1 SV=1,0.208,0.822,7,1,2,1,318,34.8,8.62,6.46,1,0,,High,1,Methyl [K159; R174]
FALSE,Low,Master Protein,Q5JT25,Ras-related protein Rab-41 OS=Homo sapiens OX=9606 GN=RAB41 PE=1 SV=2,0.096,1.215,3,1,2,1,222,25,5.22,0,1,0,3016641,High,1,
FALSE,Medium,Master Protein,Q9BUP0,EF-hand domain-containing protein D1 OS=Homo sapiens OX=9606 GN=EFHD1 PE=1 SV=1,0.05,1.515,4,1,2,1,239,26.9,5.39,4.1,1,0,2265919.75,High,1,
FALSE,Low,Master Protein,Q15427,Splicing factor 3B subunit 4 OS=Homo sapiens OX=9606 GN=SF3B4 PE=1 SV=1,0.219,0.787,1,1,2,1,424,44.4,8.56,3.63,1,0,9871405,High,1,
FALSE,Low,Master Protein,Q9P202,Whirlin OS=Homo sapiens OX=9606 GN=WHRN PE=1 SV=4,0.119,1.125,1,1,2,1,907,96.5,8.63,3.89,1,0,,High,1,
FALSE,Low,Master Protein,P55265,Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens OX=9606 GN=ADAR PE=1 SV=4,0.106,1.176,1,1,2,1,1226,136,8.65,4.96,1,0,2793105.5,High,1,
FALSE,Low,Master Protein,Q8WWX0,Ankyrin repeat and SOCS box protein 5 OS=Homo sapiens OX=9606 GN=ASB5 PE=2 SV=1,0.213,0.805,5,1,2,1,329,36.3,6.81,5.33,1,0,5554159.5,High,1,Acetyl [K45]; Phospho [S34]
FALSE,Medium,Master Protein,P61020,Ras-related protein Rab-5B OS=Homo sapiens OX=9606 GN=RAB5B PE=1 SV=1,0.042,1.711,12,2,2,1,215,23.7,8.13,0,2,0,,High,1,Acetyl [K179]; Phospho [T166]
FALSE,Medium,Master Protein,Q9BXF3,Cat eye syndrome critical region protein 2 OS=Homo sapiens OX=9606 GN=CECR2 PE=1 SV=2,0.015,2.178,3,2,2,2,1484,164.1,6.98,4.84,2,0,1405972.875,High,1,Phospho [Y88; S1454]
FALSE,Low,Master Protein,Q96GA7,Serine dehydratase-like OS=Homo sapiens OX=9606 GN=SDSL PE=1 SV=1,0.085,1.292,4,1,2,1,329,34.7,6.89,0,1,0,533102.875,High,1,Phospho [T218; T223; S224]
FALSE,High,Master Protein,P09211,Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2,0,4.556,9,2,2,2,210,23.3,5.64,2.9,2,0,610563.5,High,1,Met-loss [N-Term]
FALSE,High,Master Protein,P09661,U2 small nuclear ribonucleoprotein A' OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=2,0,4.076,5,1,2,1,255,28.4,8.62,4.56,1,0,,High,1,
FALSE,High,Master Protein,Q92598,Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,0,3.993,3,2,2,2,858,96.8,5.39,2.23,2,0,755509.375,High,1,
FALSE,Low,Master Protein,O14901,Krueppel-like factor 11 OS=Homo sapiens OX=9606 GN=KLF11 PE=1 SV=2,0.132,1.098,6,1,2,1,512,55.1,8.09,0,1,0,,High,1,Phospho [T272; T273]; Methyl [K304]
FALSE,Medium,Master Protein,Q00975,Voltage-dependent N-type calcium channel subunit alpha-1B OS=Homo sapiens OX=9606 GN=CACNA1B PE=1 SV=1,0.033,1.766,3,2,2,2,2339,262.3,8.51,4.08,2,0,1205597.125,High,1,Phospho [S753]; Methyl [R2263]
FALSE,High,Master Protein,Q8N1G4,Leucine-rich repeat-containing protein 47 OS=Homo sapiens OX=9606 GN=LRRC47 PE=1 SV=1,0,5.261,4,2,2,2,583,63.4,8.28,4.13,2,0,321073.9375,High,1,
FALSE,High,Master Protein,Q14980,Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2,0.005,2.547,1,1,2,1,2115,238.1,5.78,6.55,1,0,7266499,High,1,Methyl [R1312]
FALSE,Low,Master Protein,Q86X45,Protein tilB homolog OS=Homo sapiens OX=9606 GN=LRRC6 PE=1 SV=3,0.209,0.851,2,1,2,1,466,54.2,6.51,1.83,1,0,13030941,High,1,
FALSE,Low,Master Protein,Q53HC0,Coiled-coil domain-containing protein 92 OS=Homo sapiens OX=9606 GN=CCDC92 PE=1 SV=2,0.053,1.462,2,1,2,1,331,36.9,8.9,3.31,1,0,,High,1,
FALSE,High,Master Protein,P20839,Inosine-5'-monophosphate dehydrogenase 1 OS=Homo sapiens OX=9606 GN=IMPDH1 PE=1 SV=2,0,4.884,4,2,2,2,514,55.4,6.9,4.37,2,0,,High,1,
FALSE,High,Master Protein,P12270,Nucleoprotein TPR OS=Homo sapiens OX=9606 GN=TPR PE=1 SV=3,0,3.559,1,2,2,2,2363,267.1,5.02,2.41,2,0,1125654.75,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P41250,Glycine--tRNA ligase OS=Homo sapiens OX=9606 GN=GARS1 PE=1 SV=3,0,4.584,2,2,2,2,739,83.1,7.03,0,2,0,1657376.188,High,1,
FALSE,High,Master Protein,Q7Z6Z7,E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3,0.005,2.817,1,2,2,2,4374,481.6,5.22,4.49,2,0,,High,1,
FALSE,High,Master Protein,Q9Y6G9,Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=3,0,4.974,4,2,2,2,523,56.5,6.42,4.25,2,0,608949.5625,High,1,
FALSE,Medium,Master Protein,Q96JB1,"Dynein heavy chain 8, axonemal OS=Homo sapiens OX=9606 GN=DNAH8 PE=1 SV=2",0.049,1.535,1,2,2,2,4490,514.3,6.32,4.56,2,0,,High,1,Acetyl [K1009; K1011; K1280; K1307]; Phospho [Y1285]
FALSE,Low,Master Protein,Q5T5N4,Uncharacterized protein C6orf118 OS=Homo sapiens OX=9606 GN=C6orf118 PE=2 SV=1,0.208,0.859,7,1,2,1,469,53.7,8.37,2.44,1,0,,High,1,Phospho [T415; S432]; Methyl [R429; K431]
FALSE,Low,Master Protein,Q92889,DNA repair endonuclease XPF OS=Homo sapiens OX=9606 GN=ERCC4 PE=1 SV=3,0.208,0.822,2,1,2,1,916,104.4,6.93,0,1,0,,High,1,Phospho [S312]; Methyl [R314]
FALSE,Low,Master Protein,O00192,Armadillo repeat protein deleted in velo-cardio-facial syndrome OS=Homo sapiens OX=9606 GN=ARVCF PE=1 SV=1,0.22,0.77,2,1,2,1,962,104.6,6.81,3.7,1,0,,High,1,Phospho [Y474]
FALSE,High,Master Protein,P49642,DNA primase small subunit OS=Homo sapiens OX=9606 GN=PRIM1 PE=1 SV=1,0.008,2.43,3,2,2,2,420,49.9,8.21,1.69,2,0,8601924.688,High,1,
FALSE,Low,Master Protein,P10745,Retinol-binding protein 3 OS=Homo sapiens OX=9606 GN=RBP3 PE=1 SV=2,0.099,1.205,3,1,2,1,1247,135.3,5.11,2.31,1,0,,High,1,Phospho [T976; S977]
FALSE,High,Master Protein,O00410,Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4,0,3.47,2,2,2,2,1097,123.6,4.94,3.87,2,0,1120767.125,High,1,
FALSE,Low,Master Protein,Q9C0J8,pre-mRNA 3' end processing protein WDR33 OS=Homo sapiens OX=9606 GN=WDR33 PE=1 SV=2,0.225,0.754,0,1,1,1,1336,145.8,9.17,0,1,0,,High,1,
FALSE,Low,Master Protein,O75132,Zinc finger BED domain-containing protein 4 OS=Homo sapiens OX=9606 GN=ZBED4 PE=1 SV=2,0.104,1.184,2,1,1,1,1171,130.2,6.83,3,1,0,,High,1,Phospho [T543]; Methyl [K547]
FALSE,Low,Master Protein,Q86XN8,RNA-binding protein MEX3D OS=Homo sapiens OX=9606 GN=MEX3D PE=1 SV=3,0.208,0.845,1,1,1,1,651,64.8,5.35,1.74,1,0,8850108,High,1,
FALSE,Low,Master Protein,O43815,Striatin OS=Homo sapiens OX=9606 GN=STRN PE=1 SV=4,0.209,0.847,1,1,1,1,780,86.1,5.27,0,1,0,,High,1,
FALSE,Medium,Master Protein,Q8NGA1,Olfactory receptor 1M1 OS=Homo sapiens OX=9606 GN=OR1M1 PE=2 SV=1,0.036,1.746,2,1,1,1,313,34.8,8.91,0,1,0,,High,1,
FALSE,Low,Master Protein,Q12996,Cleavage stimulation factor subunit 3 OS=Homo sapiens OX=9606 GN=CSTF3 PE=1 SV=1,0.174,0.973,1,1,1,1,717,82.9,8.12,1.6,1,0,1115140.75,High,1,
FALSE,Low,Master Protein,P0C7W6,Coiled-coil domain-containing protein 172 OS=Homo sapiens OX=9606 GN=CCDC172 PE=1 SV=1,0.106,1.177,4,1,1,1,258,31,5.02,2.41,1,0,1654388.25,High,1,Acetyl [K49]; Phospho [T42]
FALSE,Medium,Master Protein,O75449,Katanin p60 ATPase-containing subunit A1 OS=Homo sapiens OX=9606 GN=KATNA1 PE=1 SV=1,0.01,2.259,2,1,1,1,491,55.9,6.9,2.09,1,0,1414776.25,High,1,
FALSE,Low,Master Protein,P0C874,Spermatogenesis-associated protein 31D3 OS=Homo sapiens OX=9606 GN=SPATA31D3 PE=2 SV=1,0.208,0.814,2,1,1,1,917,102.4,8.07,2.46,1,0,,High,1,Phospho [S866]; Methyl [K863]
FALSE,Low,Master Protein,Q9NZV1,Cysteine-rich motor neuron 1 protein OS=Homo sapiens OX=9606 GN=CRIM1 PE=1 SV=1,0.229,0.742,1,1,1,1,1036,113.7,5.21,1.88,1,0,,High,1,
FALSE,Low,Master Protein,Q8TEH3,DENN domain-containing protein 1A OS=Homo sapiens OX=9606 GN=DENND1A PE=1 SV=2,0.173,0.991,1,1,1,1,1009,110.5,6.96,1.73,1,0,1222430.625,High,1,
FALSE,Medium,Master Protein,P24844,Myosin regulatory light polypeptide 9 OS=Homo sapiens OX=9606 GN=MYL9 PE=1 SV=4,0.046,1.613,5,1,1,1,172,19.8,4.92,1.64,1,0,,High,1,
FALSE,Low,Master Protein,A6NI56,Coiled-coil domain-containing protein 154 OS=Homo sapiens OX=9606 GN=CCDC154 PE=2 SV=5,0.102,1.199,1,1,1,1,667,75.4,8.24,0,1,0,992906.25,High,1,
FALSE,Low,Master Protein,Q9UH73,Transcription factor COE1 OS=Homo sapiens OX=9606 GN=EBF1 PE=1 SV=2,0.113,1.144,2,1,1,1,591,64.4,8.76,0,1,0,,High,1,Met-loss [N-Term]
FALSE,Low,Master Protein,Q8NFZ4,Neuroligin-2 OS=Homo sapiens OX=9606 GN=NLGN2 PE=1 SV=1,0.123,1.112,2,1,1,1,835,90.8,6.18,0,1,0,596200.5625,High,1,Phospho [S571]
FALSE,Low,Master Protein,Q9NZQ9,Tropomodulin-4 OS=Homo sapiens OX=9606 GN=TMOD4 PE=1 SV=1,0.225,0.75,6,1,1,1,345,39.3,4.75,0,1,0,652513.125,High,1,Phospho [S261; S265]
FALSE,Low,Master Protein,Q13064,Probable E3 ubiquitin-protein ligase makorin-3 OS=Homo sapiens OX=9606 GN=MKRN3 PE=1 SV=1,0.087,1.272,1,1,1,1,507,55.6,5.73,0,1,0,4362322.5,High,1,
FALSE,Medium,Master Protein,P47895,Aldehyde dehydrogenase family 1 member A3 OS=Homo sapiens OX=9606 GN=ALDH1A3 PE=1 SV=2,0.011,2.272,3,1,1,1,512,56.1,7.25,2.11,1,0,,High,1,
FALSE,Low,Master Protein,Q9UBU9,Nuclear RNA export factor 1 OS=Homo sapiens OX=9606 GN=NXF1 PE=1 SV=1,0.207,0.83,2,1,1,1,619,70.1,8.51,2.29,1,0,2171291.75,High,1,
FALSE,Low,Master Protein,Q8IWZ3,Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKHD1 PE=1 SV=1,0.233,0.735,1,1,1,1,2542,269.3,5.73,0,1,0,,High,1,
FALSE,Low,Master Protein,Q9BQA1,Methylosome protein 50 OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1,0.233,0.737,4,1,1,1,342,36.7,5.17,0,1,0,,High,1,
FALSE,Low,Master Protein,Q2M3G0,ATP-binding cassette sub-family B member 5 OS=Homo sapiens OX=9606 GN=ABCB5 PE=1 SV=4,0.219,0.786,1,1,1,1,1257,138.6,7.53,0,1,0,350360.7813,High,1,
FALSE,Low,Master Protein,Q92614,Unconventional myosin-XVIIIa OS=Homo sapiens OX=9606 GN=MYO18A PE=1 SV=3,0.209,0.82,0,1,1,1,2054,233,6.3,0,1,0,6141374.5,High,1,
FALSE,Medium,Master Protein,P61201,COP9 signalosome complex subunit 2 OS=Homo sapiens OX=9606 GN=COPS2 PE=1 SV=1,0.016,2.077,4,1,1,1,443,51.6,5.53,0,1,0,152815.5938,High,1,
FALSE,Low,Master Protein,O15315,DNA repair protein RAD51 homolog 2 OS=Homo sapiens OX=9606 GN=RAD51B PE=1 SV=2,0.203,0.881,2,1,1,1,384,42.2,5.69,1.73,1,0,4757993,High,1,
FALSE,Low,Master Protein,Q8NE71,ATP-binding cassette sub-family F member 1 OS=Homo sapiens OX=9606 GN=ABCF1 PE=1 SV=2,0.054,1.459,1,1,1,1,845,95.9,6.8,0,1,0,,High,1,
FALSE,Low,Master Protein,Q9UJX2,Cell division cycle protein 23 homolog OS=Homo sapiens OX=9606 GN=CDC23 PE=1 SV=3,0.141,1.072,1,1,1,1,597,68.8,7.02,1.64,1,0,2225372.75,High,1,
FALSE,Low,Master Protein,Q8TAF3,WD repeat-containing protein 48 OS=Homo sapiens OX=9606 GN=WDR48 PE=1 SV=1,0.156,1.036,1,1,1,1,677,76.2,7.03,1.69,1,0,6141374.5,High,1,
FALSE,Low,Master Protein,Q7Z7G0,Target of Nesh-SH3 OS=Homo sapiens OX=9606 GN=ABI3BP PE=1 SV=1,0.143,1.055,2,1,1,1,1075,118.6,9.44,0,1,0,2881423.5,High,1,Phospho [T925]
FALSE,Low,Master Protein,P57057,Glucose-6-phosphate exchanger SLC37A1 OS=Homo sapiens OX=9606 GN=SLC37A1 PE=2 SV=2,0.111,1.157,7,1,1,1,533,57.6,8.31,0,1,0,,High,1,Phospho [T450]
FALSE,High,Master Protein,P13667,Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2,0,4.146,2,1,1,1,645,72.9,5.07,2.66,1,0,,High,1,
FALSE,Low,Master Protein,Q13232,Nucleoside diphosphate kinase 3 OS=Homo sapiens OX=9606 GN=NME3 PE=1 SV=2,0.204,0.875,7,1,1,1,169,19,7.84,0,1,0,3505513.5,High,1,Methyl [K29]
FALSE,High,Master Protein,Q16778,Histone H2B type 2-E OS=Homo sapiens OX=9606 GN=H2BC21 PE=1 SV=3,0,4.849,12,1,1,1,126,13.9,10.32,2.65,1,0,,High,1,
FALSE,Low,Master Protein,Q9Y2T1,Axin-2 OS=Homo sapiens OX=9606 GN=AXIN2 PE=1 SV=1,0.222,0.759,2,1,1,1,843,93.5,7.78,2.31,1,0,,High,1,Phospho [S573]
FALSE,Low,Master Protein,Q7Z4S6,Kinesin-like protein KIF21A OS=Homo sapiens OX=9606 GN=KIF21A PE=1 SV=2,0.184,0.933,0,1,1,1,1674,187.1,6.42,0,1,0,806197.625,High,1,
FALSE,Low,Master Protein,O60784,Target of Myb protein 1 OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=2,0.111,1.161,4,1,1,1,492,53.8,4.7,3.43,1,0,,High,1,Methyl [K147]
FALSE,Low,Master Protein,Q14244,Ensconsin OS=Homo sapiens OX=9606 GN=MAP7 PE=1 SV=1,0.177,0.951,1,1,1,1,749,84,9.61,0,1,0,121326.7656,High,1,Phospho [S365]
FALSE,Low,Master Protein,Q9NR50,Translation initiation factor eIF-2B subunit gamma OS=Homo sapiens OX=9606 GN=EIF2B3 PE=1 SV=1,0.054,1.458,4,1,1,1,452,50.2,6.47,0,1,0,,High,1,
FALSE,Low,Master Protein,Q5T440,"Putative transferase CAF17, mitochondrial OS=Homo sapiens OX=9606 GN=IBA57 PE=1 SV=1",0.222,0.764,3,1,1,1,356,38.1,9.83,2.36,1,0,1813575.625,High,1,
FALSE,High,Master Protein,P09012,U1 small nuclear ribonucleoprotein A OS=Homo sapiens OX=9606 GN=SNRPA PE=1 SV=3,0.002,2.93,4,1,1,1,282,31.3,9.83,2.14,1,0,551133.375,High,1,
FALSE,Medium,Master Protein,P23515,Oligodendrocyte-myelin glycoprotein OS=Homo sapiens OX=9606 GN=OMG PE=1 SV=2,0.033,1.761,3,1,1,1,440,49.6,7.94,2.62,1,0,,High,1,Phospho [S147]
FALSE,Medium,Master Protein,P02768,Serum albumin OS=Homo sapiens OX=9606 GN=ALB PE=1 SV=2,0.041,1.672,1,1,1,1,609,69.3,6.28,1.78,1,0,,High,1,
FALSE,Low,Master Protein,P17948,Vascular endothelial growth factor receptor 1 OS=Homo sapiens OX=9606 GN=FLT1 PE=1 SV=2,0.208,0.845,1,1,1,1,1338,150.7,8.38,0,1,0,3303668.5,High,1,Phospho [Y642; T643]
FALSE,Low,Master Protein,P01730,T-cell surface glycoprotein CD4 OS=Homo sapiens OX=9606 GN=CD4 PE=1 SV=1,0.216,0.796,1,1,1,1,458,51.1,9.54,1.67,1,0,,High,1,
FALSE,Low,Master Protein,O60313,"Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens OX=9606 GN=OPA1 PE=1 SV=3",0.184,0.931,1,1,1,1,960,111.6,7.87,0,1,0,1839695.875,High,1,Phospho [S508]
FALSE,Low,Master Protein,Q4G0N4,"NAD kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=NADK2 PE=1 SV=2",0.174,0.985,1,1,1,1,442,49.4,8.18,0,1,0,4757993,High,1,
FALSE,Medium,Master Protein,P62318,Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens OX=9606 GN=SNRPD3 PE=1 SV=1,0.038,1.73,7,1,1,1,126,13.9,10.32,0,1,0,2772581,High,1,
FALSE,High,Master Protein,P33176,Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1,0.006,2.437,1,1,1,1,963,109.6,6.51,2.06,1,0,407513.4375,High,1,
